date,district,house_type,total_area,number,area
2017-11-11T23:58:02.814676,锦江区,二手房,927.37,11,835.91
2017-11-11T23:58:02.814681,金牛区,二手房,1440.81,16,1178.73
2017-11-11T23:58:02.814686,成华区,二手房,1145.68,13,1068.27
2017-11-11T23:58:02.814691,青羊区,二手房,1683.21,16,1528.26
2017-11-11T23:58:02.814696,武侯区,二手房,806.38,12,774.87
2017-11-11T23:58:02.814701,高新区,二手房,1482.43,11,1165.23
2017-11-12T23:58:02.517179,锦江区,新盘,2793.22,0,0.0
2017-11-12T23:58:02.517204,金牛区,新盘,5586.36,15,1846.82
2017-11-12T23:58:02.517208,成华区,新盘,5530.58,4,334.08
2017-11-12T23:58:02.517211,武侯区,新盘,199.71,1,81.34
2017-11-12T23:58:02.517214,青羊区,新盘,751.96,1,189.23
2017-11-12T23:58:02.517217,高新区,新盘,4090.97,4,453.35
2017-11-12T23:58:02.517221,成华区,二手房,0.0,0,0.0
2017-11-12T23:58:02.517224,高新区,二手房,0.0,0,0.0
2017-11-12T23:58:02.517227,金牛区,二手房,0.0,0,0.0
2017-11-12T23:58:02.517230,锦江区,二手房,0.0,0,0.0
2017-11-12T23:58:02.517233,青羊区,二手房,0.0,0,0.0
2017-11-12T23:58:02.517236,武侯区,二手房,0.0,0,0.0
2017-11-13T23:58:02.153948,锦江区,新盘,6062.2,11,1799.52
2017-11-13T23:58:02.153975,金牛区,新盘,8703.77,25,2559.52
2017-11-13T23:58:02.153980,成华区,新盘,6446.82,31,2854.34
2017-11-13T23:58:02.153983,青羊区,新盘,2382.01,14,1637.22
2017-11-13T23:58:02.153986,武侯区,新盘,3688.2,13,1896.8
2017-11-13T23:58:02.153990,高新区,新盘,23249.82,24,2717.11
2017-11-13T23:58:02.153993,锦江区,二手房,5890.24,70,5580.75
2017-11-13T23:58:02.153996,金牛区,二手房,8120.19,87,7380.95
2017-11-13T23:58:02.154000,成华区,二手房,6435.11,75,5968.32
2017-11-13T23:58:02.154003,武侯区,二手房,7515.73,75,6703.75
2017-11-13T23:58:02.154006,青羊区,二手房,6943.56,79,6485.94
2017-11-13T23:58:02.154010,高新区,二手房,5777.13,47,4353.63
2017-11-14T23:58:01.981504,锦江区,新盘,3944.9,8,705.03
2017-11-14T23:58:01.981530,金牛区,新盘,5832.11,19,2227.5
2017-11-14T23:58:01.981534,成华区,新盘,7764.54,39,3893.5
2017-11-14T23:58:01.981538,武侯区,新盘,5470.99,25,3968.07
2017-11-14T23:58:01.981541,青羊区,新盘,3363.05,18,2360.74
2017-11-14T23:58:01.981544,高新区,新盘,25465.66,43,4370.3
2017-11-14T23:58:01.981548,锦江区,二手房,5730.87,61,5175.82
2017-11-14T23:58:01.981551,成华区,二手房,6785.62,78,6304.85
2017-11-14T23:58:01.981554,金牛区,二手房,6967.49,68,6233.28
2017-11-14T23:58:01.981557,武侯区,二手房,6387.02,72,5736.38
2017-11-14T23:58:01.981561,青羊区,二手房,6856.26,66,5847.18
2017-11-14T23:58:01.981564,高新区,二手房,8330.42,61,5898.56
2017-11-15T23:58:02.561129,锦江区,新盘,2833.47,4,658.06
2017-11-15T23:58:02.561161,金牛区,新盘,5359.08,28,3646.3
2017-11-15T23:58:02.561166,成华区,新盘,6747.08,23,2377.71
2017-11-15T23:58:02.561169,青羊区,新盘,4060.26,43,2817.85
2017-11-15T23:58:02.561172,武侯区,新盘,2070.32,7,880.07
2017-11-15T23:58:02.561175,高新区,新盘,15928.92,48,7199.24
2017-11-15T23:58:02.561179,锦江区,二手房,6651.62,67,6366.73
2017-11-15T23:58:02.561182,成华区,二手房,6366.59,69,5291.22
2017-11-15T23:58:02.561185,金牛区,二手房,5521.35,65,4856.38
2017-11-15T23:58:02.561188,武侯区,二手房,9069.15,91,8275.04
2017-11-15T23:58:02.561192,青羊区,二手房,8011.41,83,6712.13
2017-11-15T23:58:02.561195,高新区,二手房,8466.98,67,6435.43
2017-11-16T23:58:04.019996,锦江区,新盘,2527.31,9,984.64
2017-11-16T23:58:04.020026,金牛区,新盘,11531.04,53,4759.89
2017-11-16T23:58:04.020033,成华区,新盘,11902.01,48,4629.32
2017-11-16T23:58:04.020038,青羊区,新盘,2145.83,3,221.66
2017-11-16T23:58:04.020042,武侯区,新盘,2443.52,12,1440.6
2017-11-16T23:58:04.020048,高新区,新盘,15045.09,27,2748.15
2017-11-16T23:58:04.020053,锦江区,二手房,5976.3,72,5266.44
2017-11-16T23:58:04.020057,成华区,二手房,5872.39,66,5359.23
2017-11-16T23:58:04.020062,金牛区,二手房,5839.59,68,5340.23
2017-11-16T23:58:04.020067,武侯区,二手房,7054.44,73,6328.49
2017-11-16T23:58:04.020072,青羊区,二手房,6798.93,78,6255.62
2017-11-16T23:58:04.020078,高新区,二手房,6944.52,58,5537.05
2017-11-17T23:58:04.004831,锦江区,新盘,5629.18,15,1350.34
2017-11-17T23:58:04.004869,成华区,新盘,3276.22,14,1413.06
2017-11-17T23:58:04.004877,金牛区,新盘,9045.55,46,4600.36
2017-11-17T23:58:04.004884,青羊区,新盘,3135.13,13,1616.36
2017-11-17T23:58:04.004890,武侯区,新盘,1614.33,6,670.75
2017-11-17T23:58:04.004897,高新区,新盘,10831.36,6,713.24
2017-11-17T23:58:04.004903,锦江区,二手房,5094.09,54,4391.48
2017-11-17T23:58:04.004909,成华区,二手房,8255.13,90,7435.64
2017-11-17T23:58:04.004916,金牛区,二手房,6788.06,74,6110.68
2017-11-17T23:58:04.004922,青羊区,二手房,7976.41,87,7129.73
2017-11-17T23:58:04.004929,武侯区,二手房,8216.45,89,7214.82
2017-11-17T23:58:04.004935,高新区,二手房,7549.81,61,5592.9
2017-11-18T23:58:02.365018,锦江区,新盘,1514.28,10,953.89
2017-11-18T23:58:02.365044,成华区,新盘,8663.28,21,2134.0
2017-11-18T23:58:02.365052,金牛区,新盘,6298.94,12,1364.64
2017-11-18T23:58:02.365058,武侯区,新盘,1575.38,9,1124.08
2017-11-18T23:58:02.365064,青羊区,新盘,857.67,2,181.4
2017-11-18T23:58:02.365070,高新区,新盘,5252.08,5,529.07
2017-11-18T23:58:02.365076,锦江区,二手房,1365.62,14,1146.15
2017-11-18T23:58:02.365082,金牛区,二手房,1307.29,14,1152.66
2017-11-18T23:58:02.365088,成华区,二手房,1011.52,12,896.85
2017-11-18T23:58:02.365094,武侯区,二手房,1657.21,17,1521.11
2017-11-18T23:58:02.365100,青羊区,二手房,1488.84,15,1373.61
2017-11-18T23:58:02.365106,高新区,二手房,1491.34,11,1147.53
2017-11-19T23:58:02.440390,锦江区,新盘,2440.97,0,0.0
2017-11-19T23:58:02.440420,成华区,新盘,640.37,0,0.0
2017-11-19T23:58:02.440424,金牛区,新盘,8316.98,0,0.0
2017-11-19T23:58:02.440427,武侯区,新盘,274.62,0,0.0
2017-11-19T23:58:02.440430,青羊区,新盘,2545.37,0,0.0
2017-11-19T23:58:02.440434,高新区,新盘,4180.34,0,0.0
2017-11-19T23:58:02.440437,成华区,二手房,0.0,0,0.0
2017-11-19T23:58:02.440440,高新区,二手房,0.0,0,0.0
2017-11-19T23:58:02.440443,金牛区,二手房,0.0,0,0.0
2017-11-19T23:58:02.440446,锦江区,二手房,0.0,0,0.0
2017-11-19T23:58:02.440449,青羊区,二手房,0.0,0,0.0
2017-11-19T23:58:02.440452,武侯区,二手房,0.0,0,0.0
2017-11-20T23:58:03.179072,锦江区,新盘,5090.94,3,570.75
2017-11-20T23:58:03.179094,成华区,新盘,7563.17,16,1601.17
2017-11-20T23:58:03.179101,金牛区,新盘,7967.34,17,2304.0
2017-11-20T23:58:03.179107,武侯区,新盘,5413.65,21,2732.74
2017-11-20T23:58:03.179113,青羊区,新盘,8400.43,7,540.23
2017-11-20T23:58:03.179119,高新区,新盘,10277.61,6,625.25
2017-11-20T23:58:03.179125,锦江区,二手房,6809.04,59,4456.32
2017-11-20T23:58:03.179131,金牛区,二手房,7967.82,88,7102.01
2017-11-20T23:58:03.179137,成华区,二手房,6160.87,66,5302.38
2017-11-20T23:58:03.179143,武侯区,二手房,7682.24,63,6258.38
2017-11-20T23:58:03.179149,青羊区,二手房,5958.7,58,4916.04
2017-11-20T23:58:03.179155,高新区,二手房,5633.03,39,3591.54
2017-11-21T23:58:02.903721,锦江区,新盘,2771.91,13,1643.22
2017-11-21T23:58:02.903754,金牛区,新盘,7618.53,25,2273.87
2017-11-21T23:58:02.903760,成华区,新盘,1782.71,9,496.16
2017-11-21T23:58:02.903765,青羊区,新盘,974.88,0,0.0
2017-11-21T23:58:02.903770,武侯区,新盘,4059.34,22,3116.3
2017-11-21T23:58:02.903775,高新区,新盘,8719.2,5,561.78
2017-11-21T23:58:02.903780,锦江区,二手房,5788.78,69,5505.66
2017-11-21T23:58:02.903787,金牛区,二手房,9101.66,90,8191.12
2017-11-21T23:58:02.903797,成华区,二手房,7847.91,91,7104.58
2017-11-21T23:58:02.903806,武侯区,二手房,8224.44,76,7056.23
2017-11-21T23:58:02.903814,青羊区,二手房,7537.24,75,6850.99
2017-11-21T23:58:02.903824,高新区,二手房,7854.28,66,6434.45
2017-11-22T23:58:03.396975,锦江区,新盘,14601.91,69,7902.48
2017-11-22T23:58:03.397007,金牛区,新盘,6017.06,29,3363.64
2017-11-22T23:58:03.397013,成华区,新盘,6325.95,43,3984.18
2017-11-22T23:58:03.397018,青羊区,新盘,4450.91,20,2321.75
2017-11-22T23:58:03.397022,武侯区,新盘,1838.65,10,1225.61
2017-11-22T23:58:03.397027,高新区,新盘,15887.39,52,6052.8
2017-11-22T23:58:03.397032,锦江区,二手房,6268.98,73,5973.49
2017-11-22T23:58:03.397037,成华区,二手房,6362.59,69,5789.03
2017-11-22T23:58:03.397041,金牛区,二手房,7154.04,75,6041.68
2017-11-22T23:58:03.397046,武侯区,二手房,5459.21,66,4715.55
2017-11-22T23:58:03.397051,青羊区,二手房,9128.41,83,7212.98
2017-11-22T23:58:03.397055,高新区,二手房,9541.62,62,6528.78
2017-11-23T23:58:02.630004,锦江区,新盘,2820.43,15,1343.18
2017-11-23T23:58:02.630037,成华区,新盘,4795.3,23,2092.55
2017-11-23T23:58:02.630043,金牛区,新盘,3193.23,10,1043.16
2017-11-23T23:58:02.630048,青羊区,新盘,6284.78,27,3646.82
2017-11-23T23:58:02.630054,武侯区,新盘,3657.36,25,3214.71
2017-11-23T23:58:02.630059,高新区,新盘,9670.29,27,3126.56
2017-11-23T23:58:02.630064,锦江区,二手房,4589.16,48,4170.71
2017-11-23T23:58:02.630070,金牛区,二手房,7067.1,74,6561.89
2017-11-23T23:58:02.630075,成华区,二手房,5373.37,61,5097.25
2017-11-23T23:58:02.630088,武侯区,二手房,7224.16,57,5550.03
2017-11-23T23:58:02.630094,青羊区,二手房,4915.55,50,4327.93
2017-11-23T23:58:02.630099,高新区,二手房,6483.1,44,4543.07
2017-11-24T23:58:02.515885,锦江区,新盘,3044.87,9,1045.24
2017-11-24T23:58:02.515923,金牛区,新盘,7171.44,18,2195.18
2017-11-24T23:58:02.515929,成华区,新盘,7271.45,33,3341.11
2017-11-24T23:58:02.515935,武侯区,新盘,2861.2,8,1002.2
2017-11-24T23:58:02.515940,青羊区,新盘,471.61,2,174.25
2017-11-24T23:58:02.515948,高新区,新盘,12460.32,54,6545.43
2017-11-24T23:58:02.515959,锦江区,二手房,6643.03,75,6255.09
2017-11-24T23:58:02.515969,金牛区,二手房,8181.3,79,7141.3
2017-11-24T23:58:02.515974,成华区,二手房,7004.98,88,6561.41
2017-11-24T23:58:02.515980,武侯区,二手房,10706.85,102,9679.7
2017-11-24T23:58:02.515985,青羊区,二手房,8455.58,85,7592.38
2017-11-24T23:58:02.515990,高新区,二手房,9174.89,71,7344.52
2017-11-25T23:58:04.165238,锦江区,新盘,1985.95,10,944.21
2017-11-25T23:58:04.165277,成华区,新盘,3277.76,0,0.0
2017-11-25T23:58:04.165284,金牛区,新盘,2087.86,0,0.0
2017-11-25T23:58:04.165290,武侯区,新盘,172.99,0,0.0
2017-11-25T23:58:04.165296,青羊区,新盘,223.43,0,0.0
2017-11-25T23:58:04.165306,高新区,新盘,4249.89,0,0.0
2017-11-25T23:58:04.165316,锦江区,二手房,1502.37,15,1295.18
2017-11-25T23:58:04.165327,金牛区,二手房,1612.79,19,1485.02
2017-11-25T23:58:04.165336,成华区,二手房,3532.91,19,1744.07
2017-11-25T23:58:04.165342,武侯区,二手房,1570.42,13,1058.47
2017-11-25T23:58:04.165348,青羊区,二手房,1185.66,13,1050.08
2017-11-25T23:58:04.165353,高新区,二手房,1075.82,9,825.09
2017-11-26T23:58:02.150504,锦江区,新盘,16036.9,0,0.0
2017-11-26T23:58:02.150538,成华区,新盘,1330.69,0,0.0
2017-11-26T23:58:02.150544,金牛区,新盘,3494.96,0,0.0
2017-11-26T23:58:02.150549,武侯区,新盘,598.63,0,0.0
2017-11-26T23:58:02.150554,青羊区,新盘,763.53,0,0.0
2017-11-26T23:58:02.150558,高新区,新盘,2696.51,0,0.0
2017-11-26T23:58:02.150563,成华区,二手房,0.0,0,0.0
2017-11-26T23:58:02.150567,高新区,二手房,0.0,0,0.0
2017-11-26T23:58:02.150572,金牛区,二手房,0.0,0,0.0
2017-11-26T23:58:02.150576,锦江区,二手房,0.0,0,0.0
2017-11-26T23:58:02.150581,青羊区,二手房,0.0,0,0.0
2017-11-26T23:58:02.150585,武侯区,二手房,0.0,0,0.0
2017-11-27T23:58:02.842787,锦江区,新盘,3976.07,11,1603.37
2017-11-27T23:58:02.842820,成华区,新盘,12567.83,80,7365.36
2017-11-27T23:58:02.842827,金牛区,新盘,7359.51,35,3430.68
2017-11-27T23:58:02.842832,青羊区,新盘,7554.5,58,6709.36
2017-11-27T23:58:02.842837,武侯区,新盘,7102.76,40,5698.89
2017-11-27T23:58:02.842843,高新区,新盘,6172.15,16,1958.05
2017-11-27T23:58:02.842848,锦江区,二手房,4997.29,56,4585.45
2017-11-27T23:58:02.842853,金牛区,二手房,5074.98,55,4541.17
2017-11-27T23:58:02.842858,成华区,二手房,7454.09,84,6807.58
